id_nesreca,klas_nesreca,upravna_enota,cas_nesreca,naselje_ali_izven,kategorija_cesta,oznaka_cesta_ali_naselje,tekst_cesta_ali_naselje,oznaka_odsek_ali_ulica,tekst_odsek_ali_ulica,stacionazna_ali_hisna_st,opis_prizorisce,vzrok_nesreca,tip_nesreca,vreme_nesreca,stanje_promet,stanje_vozisce,stanje_povrsina_vozisce,x,y,x_wgs84,y_wgs84
038773,B,5549,"1995-01-19 11:00:00",N,M,010-8,"DRAVOGRAD-DOBOVEC-MEJA RH",01259,SL.GRADEC-ZG.DOLIČ,NULL,C,HI,PR,S,N,SN,A,514744,144532,15.1870691365539,46.4446831882946
038774,B,5502,"1995-01-15 17:15:00",D,R,00338,SL.BISTRICA-ČATEŽ,01242,BIZELJSKO-ČATEŽ,0002,C,SV,OP,J,N,SU,A,554167,91764,15.6941370348538,45.9679611109362
038775,B,5549,"1995-01-19 22:00:00",N,L,97753,SG-PODGORJE-ŠMIKLAVŽ,00000,"NI ODSEKOV",NULL,C,SV,ÈT,O,R,SL,A,NULL,NULL,NULL,NULL
038776,B,5517,"1995-01-11 15:01:00",D,L,93702,"POTNIŠKI TERMINAL-KOPER",93702,"NI ODSEKOV",0003,R,PD,BT,J,N,SU,A,401675,44852,13.7361914663629,45.540965304606
038777,B,5521,"1995-01-17 11:10:00",D,V,21003,BRENGOVA,00000,"NI ULIC",NULL,C,HI,PR,J,N,SU,A,570749,157867,15.9179449797079,46.5611252285802
038778,B,5524,"1995-01-20 10:30:00",D,N,25001,LJUBLJANA,25094,"MASARYKOVA CESTA",NULL,R,VR,NT,O,N,MO,A,463152,101585,14.5189863343265,46.0574220239013
038779,L,5530,"1995-01-18 22:30:00",D,V,30012,KALCE-LOGATEC,00000,"NI ULIC",NULL,C,HI,PR,D,N,SP,A,NULL,NULL,NULL,NULL
038780,B,5514,"1995-01-16 05:30:00",N,M,00001,"KORENSKO SEDLO - BREGANA",00206,JAVORNIK-ŽIROVNICA,NULL,C,NP,PP,J,G,SU,A,430556,142818,14.0916576255989,46.4258081773975
038781,B,5556,"1995-01-18 17:45:00",D,R,00368,"LATKOVA VAS-TRBOVLJE",01351,"LATKOVA VAS-TRBOVLJE",0031,P,PV,TV,N,N,SU,A,504416,113892,15.0523846823437,46.1691531878322
038782,B,5548,"1995-01-15 01:05:00",N,M,00010,"ŠENTILJ - DEKANI",00309,DIVAČA-MATAVUN,NULL,C,SV,TO,J,R,SU,A,420015,59673,13.9685527273876,45.6766626889354
038783,P,5568,"1995-01-20 07:05:00",N,R,0343B,MARIBOR-PUŠČAVA,01432,RUŠE-PUŠČAVA,NULL,C,HI,ÈT,M,N,SP,A,538426,154772,15.4961239068218,46.5358875747472
038784,B,5537,"1995-01-19 21:40:00",D,R,00301,"PREDEL - RIBNICA",01010,"SOLKAN-NOVA GORICA",0049,C,PD,BT,O,R,MO,A,395694,91786,13.6494785006632,45.9622866694719
038785,B,5542,"1995-01-08 03:30:00",D,V,42206,"ZGORNJA HAJDINA",00000,"NI ULIC",NULL,C,HI,TO,M,R,PN,A,564866,140817,15.838860466279,46.4083360316208
038786,B,5537,"1995-01-19 19:25:00",D,V,37108,ŠEMPAS,00000,"NI ULIC",NULL,C,PV,OS,O,R,MO,A,403143,87707,13.7463873723088,45.9266892125605
038787,B,5524,"1995-01-17 09:30:00",D,M,00001,"KORENSKO SEDLO - BREGANA",00215,KARL.MOST-ŠKOFLJICA,0082,C,HI,NT,O,G,SP,A,465120,96162,14.5448205158304,46.008734182113
038788,B,5517,"1995-01-17 10:45:00",D,L,93701,"SLAVČEK-LUKA KOPER",93701,"NI ODSEKOV",0004,R,VR,NT,J,N,SU,A,401449,44843,13.7333000482424,45.5408522889337
038789,S,5501,"1995-01-19 07:30:00",D,N,01001,AJDOVŠČINA,00005,"GORIŠKA CESTA",NULL,R,HI,PP,D,G,MO,A,NULL,NULL,NULL,NULL
038790,B,5524,"1995-01-17 12:00:00",D,M,00001,"KORENSKO SEDLO - BREGANA",00214,"LJ(TRG MDB-KARL.MOST)",0014,R,VR,ÈT,O,N,SU,A,462857,99782,14.5153158272925,46.0411840010007
038791,B,5542,"1995-01-06 22:45:00",N,L,96210,"PTUJ - SAVCI",00000,"NI ODSEKOV",NULL,C,PR,OP,J,N,SU,A,567872,142783,15.8782375614534,46.4257284435879
038792,B,5518,"1995-01-17 19:00:00",N,R,00322,ŽIROVNICA-TRZIN,01136,KRANJ-SP.BRNIK,NULL,C,SV,PR,J,N,SU,A,453248,122096,14.3889557435831,46.2413457534284
038793,B,5550,"1995-01-19 13:00:00",N,A,00A10,"ŠENTILJ - DEKANI",00037,SL.BISTRICA-SL.KONJICE,NULL,C,HI,OP,S,N,SN,A,542692,136939,15.5501191911571,46.3751992656851
038794,B,5550,"1995-01-19 12:40:00",N,M,00010,"ŠENTILJ - DEKANI",00274,HOČE-SL.BISTRICA,NULL,C,HI,PR,S,N,SN,A,546201,140374,15.5960655043605,46.4058736462727
038795,B,5564,"1995-01-20 01:30:00",N,M,00003,"MEJA A-VIČ-ORMOŽ-MEJA RH",00245,"RUTA-MARIBOR (SLAVIJA)",NULL,R,HI,ÈT,O,R,SL,A,533539,157948,15.4326411603892,46.5647188904575
038796,L,5564,"1995-01-19 17:30:00",D,M,00003,"MEJA A-VIČ-ORMOŽ-MEJA RH",00246,MARIBOR(TEZNO)-HAJDINA,0012,C,HI,NT,O,N,SL,A,553306,152283,15.6898183316178,46.5124904773857
038797,B,5501,"1995-01-20 18:30:00",D,V,01057,VRTOVIN,00000,"NI ULIC",NULL,C,SV,PR,J,N,SU,A,407976,83906,13.8094193302568,45.8931628167704
038798,B,5550,"1995-01-18 17:40:00",D,N,50073,POLJČANE,00002,"BISTRIŠKA CESTA",NULL,C,SV,OP,O,N,SU,A,NULL,NULL,NULL,NULL
038799,B,5524,"1995-01-17 07:50:00",N,A,00A10,"ŠENTILJ - DEKANI",00087,ČRNUČE-TOMAČEVO,NULL,C,VR,NT,O,G,MO,A,464051,104661,14.5303698629945,46.0851456073709
038800,B,5506,"1995-01-17 11:20:00",N,M,00010,"ŠENTILJ - DEKANI",00291,LOČICA-TROJANE,NULL,C,VR,NT,J,N,SU,A,492732,117573,14.9010168366136,46.2022413509244
038801,B,5560,"1995-01-09 18:30:00",D,N,60029,VERD,00015,VERD,NULL,P,PV,TV,J,N,SU,A,446260,90501,14.3019449051437,45.9565731996012
038802,B,5564,"1995-01-18 22:50:00",D,N,64033,MARIBOR,00266,"MAISTROVA ULICA",NULL,R,PV,BT,O,R,MO,A,550296,157858,15.6511958136683,46.5628738260668
038803,B,5560,"1995-01-19 07:30:00",N,M,00010,"ŠENTILJ - DEKANI",00301,VRHNIKA-LOGATEC,NULL,C,HI,BT,D,N,PN,O,442392,89858,14.2521279077969,45.9504725284968
038804,B,5564,"1995-01-19 21:55:00",D,N,64033,MARIBOR,00258,"LJUBLJANSKA ULICA",NULL,R,PD,ÈT,O,N,SN,A,549523,155536,15.6408679349842,46.5420417301239
038805,B,5564,"1995-01-19 21:55:00",D,N,64033,MARIBOR,00258,"LJUBLJANSKA ULICA",NULL,R,PD,ÈT,O,N,SN,A,549523,155536,15.6408679349842,46.5420417301239
038806,B,5564,"1995-01-19 15:20:00",D,M,00010,"ŠENTILJ - DEKANI",00270,PESNICA-MB(SLAVIJA),0131,C,HI,ÈT,O,N,SN,A,551127,160703,15.6623457413642,46.5884054292411
038807,B,5517,"1995-01-19 06:15:00",D,N,17042,KOPER,00030,"ISTRSKA CESTA",NULL,C,HI,PR,N,N,SP,A,401714,44355,13.7367908776298,45.5364997571258
038808,L,5535,"1995-01-18 13:30:00",N,L,95514,"NAZARJE - GORNJI GRAD",00000,"NI ODSEKOV",NULL,C,HI,ÈT,O,N,SU,A,486896,128013,14.825096916828,46.2960810526646
038810,B,5564,"1995-01-12 19:10:00",D,M,00003,"MEJA A-VIČ-ORMOŽ-MEJA RH",00245,"RUTA-MARIBOR (SLAVIJA)",0020,C,PV,TV,O,N,SU,A,550262,157376,15.6507005227466,46.5585402231318
038811,B,5517,"1995-01-20 12:15:00",D,N,17042,KOPER,00163,"KROŽNA CESTA",NULL,C,HI,ÈT,J,N,SP,A,399618,44938,13.7098403767816,45.5414445427956
038812,B,5501,"1995-01-21 02:30:00",N,M,010-5,"RAZDRTO - NOVA GORICA",00345,MANČE-AJDOVŠČINA,NULL,C,PD,NT,J,R,SU,A,418479,79270,13.9455232084071,45.8527860471185
038813,B,5564,"1995-01-14 09:10:00",N,M,00003,"MEJA A-VIČ-ORMOŽ-MEJA RH",00246,MARIBOR(TEZNO)-HAJDINA,NULL,C,HI,BT,J,G,SU,A,550412,155289,15.6524317454797,46.5397541594216
038814,B,5564,"1995-01-16 16:50:00",D,N,64033,MARIBOR,00283,"MELJSKA CESTA",NULL,C,PD,BT,O,N,SU,A,NULL,NULL,NULL,NULL
038815,B,5564,"1995-01-13 17:10:00",D,N,64033,MARIBOR,00209,"KOSARJEVA ULICA",NULL,C,PV,TV,O,R,SU,A,548829,157588,15.6320340731278,46.5605521874911
038816,B,5564,"1995-01-07 00:40:00",D,N,64033,MARIBOR,00465,"SLOMŠKOV TRG",NULL,C,PV,TV,O,R,SU,A,549696,157395,15.6433210165907,46.5587529003237
038818,B,5564,"1995-01-14 11:50:00",D,N,64033,MARIBOR,00432,"RAZLAGOVA ULICA",NULL,P,PV,BT,J,R,SU,A,550281,157787,15.650992534567,46.5622362158218
038819,P,5564,"1995-01-18 17:40:00",N,M,00010,"ŠENTILJ - DEKANI",00270,PESNICA-MB(SLAVIJA),NULL,C,SV,PP,O,R,SU,A,551388,160163,15.6656919736223,46.5835277951934
038820,B,5564,"1995-01-21 21:50:00",N,M,00003,"MEJA A-VIČ-ORMOŽ-MEJA RH",00246,MARIBOR(TEZNO)-HAJDINA,NULL,C,HI,BT,O,R,SN,A,561239,145244,15.7922671997172,46.4484977999822
038821,P,5517,"1995-01-12 15:25:00",D,R,00310,BERTOKI-GRAČIŠČE,01061,BERTOKI-GRAČIŠČE,0026,C,HI,BT,J,N,SU,A,404443,44819,13.7716340702318,45.5410550359766
038822,B,5562,"1995-01-21 15:35:00",N,M,00010,"ŠENTILJ - DEKANI",00288,"ŠEMPETER-LATKOVA VAS",NULL,C,HI,BT,S,G,SL,A,508088,123717,15.1000977097545,46.2575192834197
038823,B,5554,"1995-01-16 19:10:00",D,N,54120,"ROGAŠKA SLATINA",00027,"BRESTOVŠKA CESTA",NULL,C,SV,OP,J,R,SU,A,549621,120351,15.6384447740857,46.2254958458795
038824,B,5564,"1995-01-21 18:45:00",N,L,99430,"MARIBOR CESTE",99430,"NI ODSEKOV",NULL,C,HI,BT,S,N,SN,A,NULL,NULL,NULL,NULL
038825,L,5537,"1995-01-21 16:25:00",N,R,0312A,SOLKAN-LOKVE,01067,SOLKAN-LOKVE,NULL,C,HI,TO,D,N,SP,A,396689,94061,13.6618193901306,45.9829016398251
038826,B,5503,"1995-01-21 16:40:00",D,M,010-8,"DRAVOGRAD-DOBOVEC-MEJA RH",01274,"CE(VZHODNA M.)-ŠENTJUR",0019,C,SV,TO,S,R,SN,A,521766,121270,15.2774004874178,46.23521044116
038827,H,5564,"1995-01-15 15:00:00",D,N,64033,MARIBOR,00177,"KARDELJEVA CESTA",NULL,R,PD,BT,O,R,SU,A,548935,155385,15.6331860093709,46.540726001162
038828,B,5564,"1995-01-19 12:00:00",D,N,64033,MARIBOR,00350,"PANONSKA ULICA",NULL,C,PV,BT,S,R,SN,A,NULL,NULL,NULL,NULL
038829,H,5561,"1995-01-13 11:20:00",N,R,0336B,"ZAGORJE-MOST ČEZ SAVO",01228,"ZAGORJE-MOST ČEZ SAVO",NULL,C,NP,OS,J,N,SU,A,499956,108454,14.9946321811109,46.1202374677944
038830,B,5506,"1995-01-12 22:10:00",D,N,06020,DOMŽALE,00005,"CESTA TALCEV",NULL,C,HI,ÈT,J,R,SU,A,469616,110620,14.6019397747089,46.1390328324889
038831,B,5506,"1995-01-12 11:00:00",D,N,06066,MENGEŠ,00076,"SLOVENSKA CESTA",NULL,R,PV,BT,J,N,SU,A,NULL,NULL,NULL,NULL
038832,B,5506,"1995-01-19 12:15:00",D,V,06047,KOLIČEVO,00000,"NI ULIC",NULL,P,PD,BT,D,R,MO,A,470279,112422,14.6104064162652,46.1552752366727
038833,B,5520,"1995-01-19 06:30:00",N,M,010-3,"CELJE - DRNOVO",00331,"ZIDANI MOST-RADEČE",NULL,C,HI,TV,O,N,MO,A,513805,104493,15.1737063891773,46.0844668289849
038834,B,5506,"1995-01-19 14:45:00",D,N,06066,MENGEŠ,00051,"JANŠEVA ULICA",NULL,C,PV,TV,D,N,MO,A,467460,113635,14.573826096425,46.1660584812432
038835,B,5517,"1995-01-21 14:10:00",N,M,00002,"ŠKOFIJE - SEČOVLJE",00236,DEKANI-BERTOKI,NULL,C,SV,BT,O,N,MO,A,404752,46124,13.7753349883457,45.5528376020882
038836,B,5524,"1995-01-17 14:50:00",D,N,25001,LJUBLJANA,24131,"TOLSTOJEVA ULICA",NULL,R,PD,ÈT,J,G,SU,A,462106,103807,14.5052898557411,46.077355974207
038837,B,5550,"1995-01-05 10:25:00",N,R,00361,"HOČE-POHORSKA VZPENJAČA",01409,"ODCEP ZA AREH",NULL,C,HI,BT,S,R,SL,A,542471,150276,15.54844905213,46.4951991082214
038838,B,5560,"1995-01-21 20:30:00",N,A,00A10,"ŠENTILJ - DEKANI",00052,BREZOVICA-VRHNIKA,NULL,C,PV,TV,S,N,SL,A,450726,96014,14.3589823676952,46.0065112937904
038839,L,5524,"1995-01-22 23:45:00",D,M,00010,"ŠENTILJ - DEKANI",00370,LJ(OBVOZNICA-VILHAR),0087,R,PD,ÈT,O,R,MO,A,462521,103121,14.5107095638058,46.0712070360303
038840,B,5538,"1995-01-05 10:00:00",D,N,38201,"NOVO MESTO",00089,"K ROKU",NULL,C,HI,BT,S,R,SL,A,NULL,NULL,NULL,NULL
038841,L,5524,"1995-01-22 12:45:00",D,N,25001,LJUBLJANA,25162,"ŠMARTINSKA CESTA",NULL,R,PD,ÈT,O,N,SP,A,NULL,NULL,NULL,NULL
038842,B,5559,"1995-01-21 17:55:00",N,M,010-8,"DRAVOGRAD-DOBOVEC-MEJA RH",01261,VELENJE-ČRNOVA,NULL,C,HI,TO,S,N,SN,O,509668,134438,15.1208035956813,46.3539571656774
038843,B,5538,"1995-01-05 05:45:00",N,M,00004,"KARTELJEVO - METLIKA",00252,KARTELJEVO-NM(BRŠLJIN),NULL,C,PD,BT,S,R,SN,A,512521,75377,15.1563655410311,45.8225161564348
038845,B,5551,"1995-01-16 08:05:00",N,A,00A10,"ŠENTILJ - DEKANI",00038,SL.KONJICE-DRAMLJE,NULL,C,PR,OP,O,N,SU,A,536592,132150,15.4704602706786,46.3324679376308
038846,B,5538,"1995-01-10 17:55:00",N,R,00333,SOTESKA-OBREŽJE-MEJA,01204,"NOVO MESTO-ŠENTJERNEJ",NULL,C,PD,ÈT,O,R,SU,A,524958,77544,15.3165315962753,45.8416830603532
038847,B,5543,"1995-01-19 09:10:00",D,M,00003,"MEJA A-VIČ-ORMOŽ-MEJA RH",00242,RADLJE,0051,C,HI,BT,S,G,PN,A,517790,163355,15.227418833416,46.6139558501552
038848,B,5524,"1995-01-14 23:50:00",D,V,26007,DOLSKO,00000,"NI ULIC",NULL,C,HI,ÈT,O,R,SU,A,475209,105333,14.6746087439499,46.0916935185988
